parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990ScheduleB,skedb_part_ii,True,SkdBChrtblCntrbtnsDtl,78,TrnsfrFrgnAddrss_CntryCd,/IRS990ScheduleB/CharitableContributionsDetail/TransfereeForeignAddress/CountryCd,CountryType,String(length=2), Part III; Part III Column (e), Charitable contributions; Transferee address - Foreign; Country,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleB,skedb_part_ii,True,SkdBChrtblCntrbtnsDtl,79,TrnsfrFrgnAddrss_FrgnPstlCd,/IRS990ScheduleB/CharitableContributionsDetail/TransfereeForeignAddress/ForeignPostalCd,,Text, Part III; Part III Column (e), Charitable contributions; Transferee address - Foreign; Postal code,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleB,skedb_part_ii,True,SkdBChrtblCntrbtnsDtl,80,TrnsfrFrgnAddrss_FrgnPstlCd,/IRS990ScheduleB/CharitableContributionsDetail/TransfereeForeignAddress/PostalCode,,Text, Part III; Part III Column (e), Charitable contributions; Transferee address - Foreign; Postal code,2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,1,PltclExpndtrsAmt,/IRS990ScheduleC/PoliticalExpendituresAmt,USAmountType,BigInteger, Part I-A Line 2, Political expenditures,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,2,VlntrHrsCnt,/IRS990ScheduleC/VolunteerHoursCnt,IntegerNNType,BigInteger, Part I-A Line 3, Volunteer hours,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,3,Sctn4955OrgnztnTxAmt,/IRS990ScheduleC/Section4955OrganizationTaxAmt,USAmountType,BigInteger, Part I-B Line 1, Enter the amount of any excise tax incurred under section 4955,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,4,Sctn4955MngrsTxAmt,/IRS990ScheduleC/Section4955ManagersTaxAmt,USAmountType,BigInteger, Part I-B Line 2, Enter the amount of any excise tax incurred by organization managers under section 4955,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,5,Frm4720FldSctn4955TxInd,/IRS990ScheduleC/Form4720FiledSection4955TaxInd,BooleanType,String(length=5), Part I-B Line 3,,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,6,CrrctnMdInd,/IRS990ScheduleC/CorrectionMadeInd,BooleanType,String(length=5), Part I-B Line 4a," If the filing organization incurred in a section 4955 tax, did it file Form 4720 for this year?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,7,Expndd527ActvtsAmt,/IRS990ScheduleC/Expended527ActivitiesAmt,USAmountType,BigInteger, Part I-C Line 1, Enter the amount directly expended by the filing organization for section 527 exempt function activities,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,8,IntrnlFndsCntrbtdAmt,/IRS990ScheduleC/InternalFundsContributedAmt,USAmountType,BigInteger, Part I-C Line 2, Enter the amount of the filing organization's own internal funds contributed to other organizations for section 527 exempt function activities,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,9,TtlExmptFnctnExpndAmt,/IRS990ScheduleC/TotalExemptFunctionExpendAmt,USAmountType,BigInteger, Part I-C Line 3, Total of direct and indirect exempt function expenditures. Add lines 1 and 2,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,False,skedc_part_0,10,Frm1120POLFldInd,/IRS990ScheduleC/Form1120POLFiledInd,BooleanType,String(length=5), Part I-C Line 4, Did the filing organization file Form 1120-POL for this year?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,11,SkdC_Sctn527PltclOrg,/IRS990ScheduleC/Section527PoliticalOrgGrp,,Text,," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,12,OrgnztnBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75), Part I-C Line 5(a)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Name of 527 organization; Business name line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,13,OrgnztnBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75), Part I-C Line 5(a)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Name of 527 organization; Business name line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,14,OrgnztnBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75), Part I-C Line 5(a)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Name of 527 organization; Business name line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,15,OrgnztnBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75), Part I-C Line 5(a)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Name of 527 organization; Business name line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,16,Sctn527PltclOrg_EIN,/IRS990ScheduleC/Section527PoliticalOrgGrp/EIN,EINType,String(length=9), Part I-C Line 5(c)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; EIN",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,17,Sctn527PltclOrg_PdIntrnlFndsAmt,/IRS990ScheduleC/Section527PoliticalOrgGrp/PaidInternalFundsAmt,USAmountType,BigInteger, Part I-C Line 5(d)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Amount paid from internal funds",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,18,Sctn527PltclOrg_CntrbtnsRcvdDlvrAmt,/IRS990ScheduleC/Section527PoliticalOrgGrp/ContributionsRcvdDlvrAmt,USAmountType,BigInteger, Part I-C Line 5(e)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Amount of contributions received and delivered",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,19,USAddrss_AddrssLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/AddressLine1,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,20,USAddrss_AddrssLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,21,USAddrss_AddrssLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/AddressLine2,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,22,USAddrss_AddrssLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,23,USAddrss_CtyNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/City,CityType,String(length=22), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,24,USAddrss_CtyNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/CityNm,CityType,String(length=22), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,25,USAddrss_SttAbbrvtnCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/State,StateType,String(length=2), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; State",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,26,USAddrss_SttAbbrvtnCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/StateAbbreviationCd,StateType,String(length=2), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; State",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,27,USAddrss_ZIPCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/ZIPCd,ZIPCodeType,String(length=15), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; ZIP code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,28,USAddrss_ZIPCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress/ZIPCode,ZIPCodeType,String(length=15), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - US; ZIP code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,29,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine1,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,30,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,31,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine2,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,32,FrgnAddrss_AddrssLn2Txt,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,33,FrgnAddrss_CtyNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/City,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,34,FrgnAddrss_CtyNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/CityNm,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,35,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/ProvinceOrState,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Province or state",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,36,FrgnAddrss_PrvncOrSttNm,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/ProvinceOrStateNm,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Province or state",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,37,FrgnAddrss_CntryCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/Country,CountryType,String(length=2), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Country",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,38,FrgnAddrss_CntryCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/CountryCd,CountryType,String(length=2), Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Country",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,39,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/ForeignPostalCd,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Postal code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_0,True,SkdCSctn527PltclOrg,40,FrgnAddrss_FrgnPstlCd,/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress/PostalCode,,Text, Part I-C Line 5(b)," State the names, addresses and Employer Identification Number (EIN) of all section 527 political organizations to which payments were made; Address - Foreign; Postal code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,41,SkdC_OrgnztnBlngsAffltInd,/IRS990ScheduleC/OrganizationBelongsAffltGrpInd,,Text, Part II-A Line A, Check if the organization belongs to an affiliated group,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,42,SkdC_LmtdCntrlPrvsnsAppInd,/IRS990ScheduleC/LimitedControlProvisionsAppInd,CheckboxType,String(length=1), Part II-A Line B," Check if ""A"" is checked and ""limited control"" provisions apply",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,43,TtlGrssrtsLbbyng_FlngOrgnztnsTtlAmt,/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1a; Part II-A Column (a), Total lobbying expenditures to influence public opinion (grassroots lobbying); Filing organization's totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,44,TtlGrssrtsLbbyng_AffltdGrpTtlAmt,/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/AffiliatedGroupTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1a; Part II-A Column (b), Total lobbying expenditures to influence public opinion (grassroots lobbying); Affiliated group totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,45,TtlDrctLbbyng_FlngOrgnztnsTtlAmt,/IRS990ScheduleC/TotalDirectLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1b; Part II-A Column (a), Total lobbying expenditures to influence a legislative body (direct lobbying); Filing organization's totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,46,TtlDrctLbbyng_AffltdGrpTtlAmt,/IRS990ScheduleC/TotalDirectLobbyingGrp/AffiliatedGroupTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1b; Part II-A Column (b), Total lobbying expenditures to influence a legislative body (direct lobbying); Affiliated group totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,47,TtlLbbyngExpnd_FlngOrgnztnsTtlAmt,/IRS990ScheduleC/TotalLobbyingExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1c; Part II-A Column (a), Total lobbying expenditures (add lines 1a and 1b); Filing organization's totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,48,TtlLbbyngExpnd_AffltdGrpTtlAmt,/IRS990ScheduleC/TotalLobbyingExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1c; Part II-A Column (b), Total lobbying expenditures (add lines 1a and 1b); Affiliated group totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,49,OthrExmptPrpsExpnd_FlngOrgnztnsTtlAmt,/IRS990ScheduleC/OtherExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1d; Part II-A Column (a), Other exempt purpose expenditures; Filing organization's totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,50,OthrExmptPrpsExpnd_AffltdGrpTtlAmt,/IRS990ScheduleC/OtherExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1d; Part II-A Column (b), Other exempt purpose expenditures; Affiliated group totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,51,TtlExmptPrpsExpnd_FlngOrgnztnsTtlAmt,/IRS990ScheduleC/TotalExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1e; Part II-A Column (a), Total exempt purpose expenditures (add lines 1c and 1d); Filing organization's totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleC,skedc_part_iia,False,skedc_part_iia,52,TtlExmptPrpsExpnd_AffltdGrpTtlAmt,/IRS990ScheduleC/TotalExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,BigInteger, Part II-A Line 1e; Part II-A Column (b), Total exempt purpose expenditures (add lines 1c and 1d); Affiliated group totals,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
