xpath,versions,description
/IRS990PF/UndistributedIncomeGrp/ExcessDistriCyovToNextYrAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistriCyovToNextYrAmt] Excess Distribution Carryover to Next Year
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovAppCYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovAppCYAmt] Excess Distributions Carryover Applied to Current Year
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr1Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovYr1Amt] Excess Distributions Carryover - Year 1
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr2Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovYr2Amt] Excess Distributions Carryover - Year 2
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr3Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovYr3Amt] Excess Distributions Carryover - Year 3
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr4Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovYr4Amt] Excess Distributions Carryover - Year 4
/IRS990PF/UndistributedIncomeGrp/ExcessDistributionCyovYr5Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessDistributionCyovYr5Amt] Excess Distributions Carryover - Year 5
/IRS990PF/UndistributedIncomeGrp/ExcessFromCurrentYearAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessFromCurrentYearAmt] Excess from Current Year
/IRS990PF/UndistributedIncomeGrp/ExcessFromYear1Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessFromYear1Amt] Excess from Year 1
/IRS990PF/UndistributedIncomeGrp/ExcessFromYear2Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessFromYear2Amt] Excess from Year 2
/IRS990PF/UndistributedIncomeGrp/ExcessFromYear3Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessFromYear3Amt] Excess from Year 3
/IRS990PF/UndistributedIncomeGrp/ExcessFromYear4Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExcessFromYear4Amt] Excess from Year 4
/IRS990PF/UndistributedIncomeGrp/PriorYear1Yr,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PriorYear1Yr] Prior Year 1
/IRS990PF/UndistributedIncomeGrp/PriorYear2Yr,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PriorYear2Yr] Prior Year 2
/IRS990PF/UndistributedIncomeGrp/PriorYear3Yr,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PriorYear3Yr] Prior Year 3
/IRS990PF/UndistributedIncomeGrp/PriorYearDeficiencyOrTaxAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PriorYearDeficiencyOrTaxAmt] Prior Year's Deficiency or Tax
/IRS990PF/UndistributedIncomeGrp/PriorYearUndistributedIncmAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[PriorYearUndistributedIncmAmt] Prior Year's Undistributed Income
/IRS990PF/UndistributedIncomeGrp/QualifyingDistributionsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[QualifyingDistributionsAmt] Qualifying Distributions
/IRS990PF/UndistributedIncomeGrp/RemainingDistriFromCorpusAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[RemainingDistriFromCorpusAmt] Remaining Amount Distributed from Corpus
/IRS990PF/UndistributedIncomeGrp/Taxable1Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[Taxable1Amt] Taxable Amount 1
/IRS990PF/UndistributedIncomeGrp/Taxable2Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[Taxable2Amt] Taxable Amount 2
/IRS990PF/UndistributedIncomeGrp/TotalCorpusAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[TotalCorpusAmt] Total Corpus
/IRS990PF/UndistributedIncomeGrp/TotalExcessDistributionCyovAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,
/IRS990PF/UndistributedIncomeGrp/TotalForPriorYearsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[TotalForPriorYearsAmt] Total for Prior Years
/IRS990PF/UndistributedIncomeGrp/TreatedAsDistriFromCorpusAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[TreatedAsDistriFromCorpusAmt] Treated as Distribution from Corpus
/IRS990PF/UndistributedIncomeGrp/UndistributedIncomeCYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[UndistributedIncomeCYAmt] Undistributed Income for Current Year
/IRS990PF/UndistributedIncomeGrp/UndistributedIncomePYAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[UndistributedIncomePYAmt] Undistributed Income Prior Year
/IRS990ScheduleA/AdjustedNetIncomeGrp,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group
/IRS990ScheduleA/AdjustedNetIncomeGrp/AdjustedGrossIncomeGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [AdjustedGrossIncomeGrp] Adjusted gross income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/AdjustedGrossIncomeGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [AdjustedGrossIncomeGrp] Adjusted gross income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/DepreciationDepletionGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [DepreciationDepletionGrp] Depreciation and depletion - Adjusted net income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/DepreciationDepletionGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [DepreciationDepletionGrp] Depreciation and depletion - Adjusted net income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/NetSTCapitalGainAdjNetIncmGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [NetSTCapitalGainAdjNetIncmGrp] Net short-term capital gain - adjusted net income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/NetSTCapitalGainAdjNetIncmGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [NetSTCapitalGainAdjNetIncmGrp] Net short-term capital gain - adjusted net income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/OtherExpensesGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [OtherExpensesGrp] Other expenses amount; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/OtherExpensesGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [OtherExpensesGrp] Other expenses amount; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/OtherGrossIncomeGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [OtherGrossIncomeGrp] Other gross income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/OtherGrossIncomeGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [OtherGrossIncomeGrp] Other gross income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/ProductionIncomeGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [ProductionIncomeGrp] Portion of operating expenses held for production of income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/ProductionIncomeGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [ProductionIncomeGrp] Portion of operating expenses held for production of income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/RecoveriesPYDistributionsGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [RecoveriesPYDistributionsGrp] Recoveries of prior-year distributions - adjusted net income; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/RecoveriesPYDistributionsGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [RecoveriesPYDistributionsGrp] Recoveries of prior-year distributions - adjusted net income; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/TotalAdjustedNetIncomeGrp/CurrentYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [TotalAdjustedNetIncomeGrp] Total adjusted net income amount; [CurrentYearAmt] Current year amount
/IRS990ScheduleA/AdjustedNetIncomeGrp/TotalAdjustedNetIncomeGrp/PriorYearAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[AdjustedNetIncomeGrp] Adjusted net income group; [TotalAdjustedNetIncomeGrp] Total adjusted net income amount; [PriorYearAmt] Prior year amount
/IRS990ScheduleA/AgriculturalNameAndAddressGrp/CityNm,2016v3.0,"[AgriculturalNameAndAddressGrp] College or university name, city, state, or country; [CityNm] US city or foreign city"
/IRS990ScheduleA/AgriculturalNameAndAddressGrp/CollegeUniversityName/BusinessNameLine1Txt,2016v3.0,"[AgriculturalNameAndAddressGrp] College or university name, city, state, or country; [CollegeUniversityName] Name; [BusinessNameLine1Txt] Business name line 1"
/IRS990ScheduleA/AgriculturalNameAndAddressGrp/CollegeUniversityName/BusinessNameLine2Txt,2016v3.0,"[AgriculturalNameAndAddressGrp] College or university name, city, state, or country; [CollegeUniversityName] Name; [BusinessNameLine2Txt] Business name line 2"
/IRS990ScheduleA/AgriculturalNameAndAddressGrp/CountryCd,2016v3.0,"[AgriculturalNameAndAddressGrp] College or university name, city, state, or country; [CountryCd] Foreign address Country"
/IRS990ScheduleA/AgriculturalNameAndAddressGrp/StateAbbreviationCd,2016v3.0,"[AgriculturalNameAndAddressGrp] College or university name, city, state, or country; [StateAbbreviationCd] US address State"
/IRS990ScheduleA/AgriculturalResearchOrgInd,2016v3.0,[AgriculturalResearchOrgInd] An agricultural research organization operated in conjunction with college or university. Section 170(b)(1)(A)(ix)
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearAmt] Current tax year"
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus1YearAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus1YearAmt] Current tax year minus one year"
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus2YearsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus2YearsAmt] Current tax year minus two years"
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus3YearsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus3YearsAmt] Current tax year minus three years"
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/CurrentTaxYearMinus4YearsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus4YearsAmt] Current tax year minus four years"
/IRS990ScheduleA/AmountsRcvdDsqlfyPersonGrp/TotalAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[AmountsRcvdDsqlfyPersonGrp] Amounts included on lines 1, 2, and 3 received from disqualified persons; [TotalAmt] Total"
/IRS990ScheduleA/AmountsSubstContributorsTotal,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[AmountsSubstContributorsTotal] Amounts from substantial contributors total
/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYear,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [CurrentTaxYear] Current tax year"
/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus1Year,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [CurrentTaxYearMinus1Year] Current tax year minus one year"
/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus2Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [CurrentTaxYearMinus2Years] Current tax year minus two years"
/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus3Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [CurrentTaxYearMinus3Years] Current tax year minus three years"
/IRS990ScheduleA/AmtsFromSubstContributors/CurrentTaxYearMinus4Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [CurrentTaxYearMinus4Years] Current tax year minus four years"
/IRS990ScheduleA/AmtsFromSubstContributors/Total,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsFromSubstContributors] Amounts included on lines 2 and 3 received from other than a disqualified person that exceed the greater of 1% of line 13 for the year or $5,000; [Total] Total"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYear,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYear] Current tax year"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus1Year,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus1Year] Current tax year minus one year"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus2Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus2Years] Current tax year minus two years"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus3Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus3Years] Current tax year minus three years"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/CurrentTaxYearMinus4Years,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [CurrentTaxYearMinus4Years] Current tax year minus four years"
/IRS990ScheduleA/AmtsRecdFromDisqualPersons/Total,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[AmtsRecdFromDisqualPersons] Amounts included on lines 1, 2, and 3 received from disqualified persons; [Total] Total"
/IRS990ScheduleA/CertificationCheckbox,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[CertificationCheckbox] By checking this box, I certify that the organization is not controlled directly or indirectly by one or more disqualified persons other than foundation managers and other than one or more publicly supported organizations described in section 509(a)(1) or section 509(a)(2)"
/IRS990ScheduleA/CertificationInd,2013v3.0;2013v3.1;2013v4.0,"[CertificationInd] By checking this box, I certify that the organization is not controlled directly or indirectly by one or more disqualified persons other than foundation managers and other than one or more publicly supported organizations described in section 509(a)(1) or section 509(a)(2)"
/IRS990ScheduleA/Church170b1Ai,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[Church170b1Ai] A church, convention of churches, or association of churches. Section 170(b)(1)(A)(i)"
/IRS990ScheduleA/ChurchInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[ChurchInd] A church, convention of churches, or association of churches. Section 170(b)(1)(A)(i)"
/IRS990ScheduleA/CollegeOrganizationInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CollegeOrganizationInd] An organization operated for the benefit of a college or university owned or operated by a governmental unit. Section 170(b)(1)(A)(iv).
/IRS990ScheduleA/CollegeSupportOrg170b1Aiv,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CollegeSupportOrg170b1Aiv] An organization operated for the benefit of a college or university owned or operated by a governmental unit. Section 170(b)(1)(A)(iv).
/IRS990ScheduleA/CommunityTrust170b1Avi,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[CommunityTrust170b1Avi] A community trust. Section 170(b)(1)(A)(vi)
/IRS990ScheduleA/CommunityTrustInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[CommunityTrustInd] A community trust. Section 170(b)(1)(A)(vi)
/IRS990ScheduleA/ContribBy35ControlledEntity,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContribBy35ControlledEntity] A 35% controlled entity of a person described in (i) or (ii) above? Y or N
/IRS990ScheduleA/ContribByControllingIndividual,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,"[ContribByControllingIndividual] A person who controls, alone or together with persons in (ii) and (iii) below, the governing body of the supported organization? Y or N"
/IRS990ScheduleA/Contribution35ControlledInd,2013v3.0;2013v3.1;2013v4.0,[Contribution35ControlledInd] A 35% controlled entity of a person described in (i) or (ii) above? Y or N
/IRS990ScheduleA/ContributionByRelatedParty,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ContributionByRelatedParty] A family member of a party described in (i) above? Y or N
/IRS990ScheduleA/ContributionControllerInd,2013v3.0;2013v3.1;2013v4.0,"[ContributionControllerInd] A person who controls, alone or together with persons in (ii) and (iii) below, the governing body of the supported organization? Y or N"
/IRS990ScheduleA/ContributionFamilyInd,2013v3.0;2013v3.1;2013v4.0,[ContributionFamilyInd] A family member of a party described in (i) above? Y or N
/IRS990ScheduleA/DistributableAmountGrp,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DistributableAmountGrp] Distributable amount group
/IRS990ScheduleA/DistributableAmountGrp/CYAdjNetIncomeDistributableAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,"[DistributableAmountGrp] Distributable amount group; [CYAdjNetIncomeDistributableAmt] Adjusted net income amount for prior year - distributable amount (from Section A, line 8, Column A)"
/IRS990ScheduleA/DistributableAmountGrp/CYDistributableAsAdjustedAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DistributableAmountGrp] Distributable amount group; [CYDistributableAsAdjustedAmt] Distributable amount as adjusted unless subject to emergency temporary reduction
/IRS990ScheduleA/DistributableAmountGrp/CYGreaterAdjustedMinimumAmt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[DistributableAmountGrp] Distributable amount group; [CYGreaterAdjustedMinimumAmt] Greater of 85% adjusted net income amount and minimum assets amount
