xpath,versions,line_number
/IRS990ScheduleG/EventsInformation/GrossRevenueEvent1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [GrossRevenueEvent1] Line 3 Column (a)
/IRS990ScheduleG/EventsInformation/GrossRevenueEvent2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [GrossRevenueEvent2] Line 3 Column (b)
/IRS990ScheduleG/EventsInformation/GrossRevenueOtherEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [GrossRevenueOtherEvents] Line 3 Column (c)
/IRS990ScheduleG/EventsInformation/GrossRevenueTotalEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [GrossRevenueTotalEvents] Line 3 Column (d)
/IRS990ScheduleG/EventsInformation/NameOfEvent1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NameOfEvent1] Column (a)
/IRS990ScheduleG/EventsInformation/NameOfEvent2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NameOfEvent2] Column (b)
/IRS990ScheduleG/EventsInformation/NetIncomeSummary,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NetIncomeSummary] Line 11 Column (d)
/IRS990ScheduleG/EventsInformation/NonCashPrizesEvent1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NonCashPrizesEvent1] Line 5 Column (a)
/IRS990ScheduleG/EventsInformation/NonCashPrizesEvent2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NonCashPrizesEvent2] Line 5 Column (b)
/IRS990ScheduleG/EventsInformation/NonCashPrizesOtherEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NonCashPrizesOtherEvents] Line 5 Column (c)
/IRS990ScheduleG/EventsInformation/NonCashPrizesTotalEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [NonCashPrizesTotalEvents] Line 5 Column (d)
/IRS990ScheduleG/EventsInformation/OtherDirectExpensesEvent1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [OtherDirectExpensesEvent1] Line 9 Column (a)
/IRS990ScheduleG/EventsInformation/OtherDirectExpensesEvent2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [OtherDirectExpensesEvent2] Line 9 Column (b)
/IRS990ScheduleG/EventsInformation/OtherDirectExpensesOtherEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [OtherDirectExpensesOtherEvents] Line 9 Column (c)
/IRS990ScheduleG/EventsInformation/OtherDirectExpensesTotalEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [OtherDirectExpensesTotalEvents] Line 9 Column (d)
/IRS990ScheduleG/EventsInformation/RentFacilityCostsEvent1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [RentFacilityCostsEvent1] Line 6 Column (a)
/IRS990ScheduleG/EventsInformation/RentFacilityCostsEvent2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [RentFacilityCostsEvent2] Line 6 Column (b)
/IRS990ScheduleG/EventsInformation/RentFacilityCostsOtherEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [RentFacilityCostsOtherEvents] Line 6 Column (c)
/IRS990ScheduleG/EventsInformation/RentFacilityCostsTotalEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [RentFacilityCostsTotalEvents] Line 6 Column (d)
/IRS990ScheduleG/EventsInformation/TotalNumberOfOtherEvents,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[EventsInformation] Part II; [TotalNumberOfOtherEvents] Column (c)
/IRS990ScheduleG/ExplanationIfNo,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExplanationIfNo] Part III Line 9b
/IRS990ScheduleG/ExplanationIfNoTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExplanationIfNoTxt] Part III Line 9b
/IRS990ScheduleG/ExplanationIfYes,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ExplanationIfYes] Part III Line 10b
/IRS990ScheduleG/ExplanationIfYesTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[ExplanationIfYesTxt] Part III Line 10b
/IRS990ScheduleG/Form990ScheduleGPartIV,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,
/IRS990ScheduleG/Form990ScheduleGPartIV/Explanation,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Explanation] Part IV
/IRS990ScheduleG/Form990ScheduleGPartIV/Identifier,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[Identifier] Part IV
/IRS990ScheduleG/Form990ScheduleGPartIV/ReturnReference,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[ReturnReference] Part IV
/IRS990ScheduleG/FundraiserActivityInfoGrp/ActivityTxt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ActivityTxt] Line 2b Column (ii)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/AddressLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/City,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CityNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/Country,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/CountryCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ForeignPostalCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/PostalCode,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrState,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/ForeignAddress/ProvinceOrStateNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [ForeignAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/FundraiserControlOfFundsInd,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [FundraiserControlOfFundsInd] Line 2b Column (iii)
/IRS990ScheduleG/FundraiserActivityInfoGrp/GrossReceiptsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [GrossReceiptsAmt] Part I Line 2b(iv)
/IRS990ScheduleG/FundraiserActivityInfoGrp/NetToOrganizationAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [NetToOrganizationAmt] Part I Line 2b(vi)
/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [OrganizationBusinessName] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [OrganizationBusinessName] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [OrganizationBusinessName] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/OrganizationBusinessName/BusinessNameLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [OrganizationBusinessName] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/PersonNm,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [PersonNm] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/RetainedByContractorAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [RetainedByContractorAmt] Part I Line 2b(v)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine1Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/AddressLine2Txt,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/City,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/CityNm,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/State,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/StateAbbreviationCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCd,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInfoGrp/USAddress/ZIPCode,2013v3.0;2013v3.1;2013v4.0,[FundraiserActivityInfoGrp] Part I Line 2b; [USAddress] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/Activity,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [Activity] Line 2b Column (ii)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine1,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/AddressLine2,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/City,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/Country,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/PostalCode,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressForeign/ProvinceOrState,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressForeign] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine1,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/AddressLine2,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/City,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/State,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AddressUS/ZIPCode,2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AddressUS] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/AmountRetainedByContractor,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [AmountRetainedByContractor] Part I Line 2b(v)
/IRS990ScheduleG/FundraiserActivityInformation/FundraiserControlOfFunds,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [FundraiserControlOfFunds] Line 2b Column (iii)
/IRS990ScheduleG/FundraiserActivityInformation/GrossReceipts,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [GrossReceipts] Part I Line 2b(iv)
/IRS990ScheduleG/FundraiserActivityInformation/NameOfIndividual,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [NameOfIndividual] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine1,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [NameOfOrganization] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/NameOfOrganization/BusinessNameLine2,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [NameOfOrganization] Line 2b Column (i)
/IRS990ScheduleG/FundraiserActivityInformation/NetToOrganization,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,[FundraiserActivityInformation] Part I Line 2b; [NetToOrganization] Part I Line 2b(vi)
/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent1Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CashPrizesEvent1Amt] Line 4 Column (a)
/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesEvent2Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CashPrizesEvent2Amt] Line 4 Column (b)
/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesOtherEventsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CashPrizesOtherEventsAmt] Line 4 Column (c)
/IRS990ScheduleG/FundraisingEventInformationGrp/CashPrizesTotalEventsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CashPrizesTotalEventsAmt] Line 4 Column (d)
/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent1Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CharitableContriEvent1Amt] Line 2 Column (a)
/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriEvent2Amt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CharitableContriEvent2Amt] Line 2 Column (b)
/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContriOtherEventsAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CharitableContriOtherEventsAmt] Line 2 Column (c)
/IRS990ScheduleG/FundraisingEventInformationGrp/CharitableContributionsTotAmt,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,[FundraisingEventInformationGrp] Part II; [CharitableContributionsTotAmt] Line 2 Column (d)
